"DateTime","LotID","Slot#","SampleID","Operator","Tool ID","Process","Product Type","Recipe","Method","RecipeGroup","RecipeName","Library Name","Mapping File Name","Comments","Position","User Coords","Thk of sub (mm)","Thk of 1st layer","Rgh of 1st layer","Goodness of fit (%)","n@230","k@230","n@248","k@248","n@365","k@365","n@633","k@633","Rs_exp@230","Rs_cal@230","Rs_exp@248","Rs_cal@248","Rs_exp@365","Rs_cal@365","Rs_exp@633","Rs_cal@633","Phaseshift@230","Phaseshift@248","Phaseshift@365","Phaseshift@633","Eg (eV)","Pattern Match Score",
"02/15/2021 05:46:16 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 3.6560,  y = 8.0050","ux = 3.6560,  uy = 8.0050","1.000","1559.2","3","98.059","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","26.6760","21.1625","12.9360","13.3560","9.9100","8.5573","11.2090","10.5115","3210.36","2763.88","1590.05","857.36","5.775","100.00",
"02/15/2021 05:46:19 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 3.0750,  y = 8.2450","ux = 3.0750,  uy = 8.2450","1.000","1559.4","3","98.033","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","27.2850","21.3961","13.1790","12.6448","10.1620","8.4907","11.0400","10.6577","3210.71","2764.53","1590.50","857.50","5.775","100.00",
"02/15/2021 05:46:21 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 2.4790,  y = 8.4440","ux = 2.4790,  uy = 8.4440","1.000","1559.3","3","98.038","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","26.9830","21.0546","13.4910","12.9350","9.6280","8.4677","11.1020","10.5539","3210.39","2764.25","1590.22","857.40","5.775","100.00",
"02/15/2021 05:46:23 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 1.8710,  y = 8.5990","ux = 1.8710,  uy = 8.5990","1.000","1558.7","3","98.035","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","26.8250","20.0672","14.3260","14.5163","10.0340","8.5780","10.8480","10.1510","3209.26","2762.82","1589.03","857.02","5.775","100.00",
"02/15/2021 05:46:25 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 1.2520,  y = 8.7100","ux = 1.2520,  uy = 8.7100","1.000","1558.0","3","98.037","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","25.9360","18.7857","15.2380","16.2647","9.8930","8.7880","10.2570","9.6833","3207.88","2761.30","1587.66","856.56","5.775","100.00",
"02/15/2021 05:46:27 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 0.6280,  y = 8.7780","ux = 0.6280,  uy = 8.7780","1.000","1557.2","3","98.060","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","24.8830","17.2455","17.1790","18.5261","10.9750","9.2551","9.7780","9.1147","3206.16","2759.40","1585.96","855.99","5.775","100.00",
"02/15/2021 05:46:30 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 0.0000,  y = 8.8000","ux = 0.0000,  uy = 8.8000","1.000","1555.9","3","98.038","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.6960","14.7372","19.6680","21.6078","11.7910","10.2096","8.9520","8.2735","3203.38","2756.89","1583.48","855.13","5.775","100.00",
"02/15/2021 05:46:32 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -0.6280,  y = 8.7780","ux = -0.6280,  uy = 8.7780","1.000","1554.8","3","98.050","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","22.6340","12.8217","22.0710","24.3367","12.9870","11.3855","8.1360","7.5963","3201.08","2754.75","1581.40","854.40","5.775","100.00",
"02/15/2021 05:46:34 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -1.2520,  y = 8.7100","ux = -1.2520,  uy = 8.7100","1.000","1553.8","3","98.068","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","20.3490","10.8571","24.5480","26.7119","13.8680","12.7089","7.6460","6.9334","3198.61","2752.88","1579.40","853.67","5.775","100.00",
"02/15/2021 05:46:36 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -1.8710,  y = 8.5990","ux = -1.8710,  uy = 8.5990","1.000","1552.7","3","98.026","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","19.5690","8.9124","26.9920","29.1930","15.7010","14.3933","6.9270","6.2426","3195.88","2750.93","1577.28","852.87","5.775","100.00",
"02/15/2021 05:46:39 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.4790,  y = 8.4440","ux = -2.4790,  uy = 8.4440","1.000","1552.0","3","98.039","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","18.3590","7.7766","28.2670","30.6318","16.8940","15.5453","6.4110","5.8194","3194.10","2749.78","1575.98","852.35","5.775","100.00",
"02/15/2021 05:46:41 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -3.0750,  y = 8.2450","ux = -3.0750,  uy = 8.2450","1.000","1551.7","3","98.031","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","17.9100","7.3855","28.6410","31.0210","16.9710","15.9170","6.2270","5.6750","3193.46","2749.45","1575.57","852.18","5.775","100.00",
"02/15/2021 05:46:43 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -3.6560,  y = 8.0050","ux = -3.6560,  uy = 8.0050","1.000","1551.6","3","98.044","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","18.1980","7.2594","28.9920","31.2268","17.0210","16.0863","6.3670","5.6225","3193.24","2749.29","1575.39","852.11","5.775","100.00",
"02/15/2021 05:46:45 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -4.2170,  y = 7.7240","ux = -4.2170,  uy = 7.7240","1.000","1551.8","3","98.011","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","17.6060","7.6008","27.6250","30.9603","17.4290","15.7962","6.5200","5.7451","3193.80","2749.54","1575.73","852.26","5.775","100.00",
"02/15/2021 05:46:47 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -4.7580,  y = 7.4030","ux = -4.7580,  uy = 7.4030","1.000","1552.2","3","98.052","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","17.4420","8.1230","27.0390","30.3980","16.5720","15.2906","6.6800","5.9370","3194.64","2750.00","1576.30","852.50","5.775","100.00",
"02/15/2021 05:46:50 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -5.2740,  y = 7.0450","ux = -5.2740,  uy = 7.0450","1.000","1553.0","3","98.048","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","19.2720","9.3863","25.7510","28.5771","15.3830","13.9448","7.3430","6.4150","3196.58","2751.42","1577.81","853.07","5.775","100.00",
"02/15/2021 05:46:52 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -5.7630,  y = 6.6510","ux = -5.7630,  uy = 6.6510","1.000","1553.6","3","98.036","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","20.8130","10.5013","24.7790","27.1083","13.9520","12.9641","7.4130","6.8138","3198.14","2752.57","1579.04","853.53","5.775","100.00",
"02/15/2021 05:46:54 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -6.2230,  y = 6.2230","ux = -6.2230,  uy = 6.2230","1.000","1554.4","3","98.010","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","21.4040","11.8505","22.5530","25.3191","13.5230","11.9183","8.1000","7.2873","3199.91","2753.96","1580.50","854.06","5.775","100.00",
"02/15/2021 05:46:57 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -6.6510,  y = 5.7630","ux = -6.6510,  uy = 5.7630","1.000","1555.8","3","98.021","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","22.7900","14.7173","19.4650","21.8906","11.5510","10.3136","9.0560","8.2407","3203.32","2756.68","1583.35","855.09","5.775","100.00",
"02/15/2021 05:46:59 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -7.0450,  y = 5.2740","ux = -7.0450,  uy = 5.2740","1.000","1557.4","3","98.038","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","25.2020","17.6979","16.0990","17.8760","10.7220","9.1015","10.0510","9.2786","3206.67","2759.94","1586.46","856.16","5.775","100.00",
"02/15/2021 05:47:01 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -7.4030,  y = 4.7580","ux = -7.4030,  uy = 4.7580","1.000","1558.9","3","98.041","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","26.2360","20.4259","13.6360","14.0399","9.8840","8.5450","11.1140","10.2822","3209.65","2763.25","1589.41","857.14","5.775","100.00",
"02/15/2021 05:47:03 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -7.7240,  y = 4.2170","ux = -7.7240,  uy = 4.2170","1.000","1560.1","3","98.041","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","28.1710","22.7743","12.4360","11.0326","9.2380","8.5974","11.8360","11.1491","3212.11","2766.08","1591.89","857.96","5.775","100.00",
"02/15/2021 05:47:05 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -8.0050,  y = 3.6560","ux = -8.0050,  uy = 3.6560","1.000","1561.6","3","98.042","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","29.4800","25.0094","10.9600","7.3253","9.1260","9.1037","12.7510","12.2007","3214.80","2770.00","1594.89","858.93","5.775","100.00",
"02/15/2021 05:47:07 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -8.2450,  y = 3.0750","ux = -8.2450,  uy = 3.0750","1.000","1563.0","3","98.045","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","29.4480","26.9637","10.0990","4.6613","9.2960","10.1098","13.6890","13.1331","3217.12","2773.41","1597.46","859.76","5.775","100.00",
"02/15/2021 05:47:10 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -8.4440,  y = 2.4790","ux = -8.4440,  uy = 2.4790","1.000","1563.6","3","98.031","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","30.6490","27.7242","9.9770","3.4321","9.8830","10.7474","14.1150","13.6079","3218.23","2775.28","1598.74","860.17","5.775","100.00",
"02/15/2021 05:47:12 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -8.5990,  y = 1.8710","ux = -8.5990,  uy = 1.8710","1.000","1564.2","3","98.025","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","30.9190","28.3679","9.5810","2.6137","10.2410","11.3473","14.5560","13.9834","3219.11","2776.71","1599.74","860.50","5.775","100.00",
"02/15/2021 05:47:14 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -8.7100,  y = 1.2520","ux = -8.7100,  uy = 1.2520","1.000","1564.9","3","98.047","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","31.0560","29.2267","9.8110","1.6737","11.1920","12.2757","15.1730","14.4966","3220.31","2778.66","1601.08","860.94","5.775","100.00",
"02/15/2021 05:47:16 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -8.7780,  y = 0.6280","ux = -8.7780,  uy = 0.6280","1.000","1565.2","3","98.019","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","31.6350","29.5622","9.6770","1.3136","10.9150","12.7186","15.3290","14.7256","3220.83","2779.55","1601.68","861.13","5.775","100.00",
"02/15/2021 05:47:18 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -8.8000,  y = 0.0000","ux = -8.8000,  uy = 0.0000","1.000","1564.7","3","98.057","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","30.6090","29.2990","9.2090","1.9067","11.4390","12.1433","15.0030","14.3951","3220.11","2778.15","1600.82","860.85","5.775","100.00",
"02/15/2021 05:47:20 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -9.1790,  y = -0.6280","ux = -9.1790,  uy = -0.6280","1.000","1550.6","3","98.043","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","16.2000","5.8706","31.5810","33.3474","18.8860","18.0494","5.9520","5.0233","3190.56","2747.58","1573.48","851.35","5.775","100.00",
"02/15/2021 05:47:22 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -9.1140,  y = -1.2530","ux = -9.1140,  uy = -1.2530","1.000","1549.8","3","98.057","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","15.8880","4.9492","32.7650","34.4764","19.8760","19.4198","5.5230","4.5866","3188.44","2746.55","1572.19","850.76","5.775","100.00",
"02/15/2021 05:47:24 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -9.0080,  y = -1.8720","ux = -9.0080,  uy = -1.8720","1.000","1549.1","3","98.052","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","14.1930","4.3486","33.6040","35.7374","21.9460","20.8301","5.2160","4.2287","3186.66","2745.50","1571.00","850.26","5.775","100.00",
"02/15/2021 05:47:27 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -8.8590,  y = -2.4820","ux = -8.8590,  uy = -2.4820","1.000","1549.0","3","98.014","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","14.3550","4.2801","33.5780","35.7759","21.4520","20.9347","5.1060","4.1889","3186.45","2745.43","1570.90","850.21","5.775","100.00",
"02/15/2021 05:47:29 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -8.6690,  y = -3.0810","ux = -8.6690,  uy = -3.0810","1.000","1548.7","3","98.013","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","13.7360","4.0343","33.6800","36.2116","22.7920","21.5433","4.8220","4.0221","3185.58","2745.01","1570.38","849.97","5.775","100.00",
"02/15/2021 05:47:31 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -8.4380,  y = -3.6650","ux = -8.4380,  uy = -3.6650","1.000","1548.7","3","98.058","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","14.0340","4.0078","34.4770","36.1997","21.5670","21.5719","5.0810","4.0057","3185.49","2745.00","1570.35","849.94","5.775","100.00",
"02/15/2021 05:47:33 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -8.1690,  y = -4.2330","ux = -8.1690,  uy = -4.2330","1.000","1549.1","4","98.029","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","15.1070","4.2823","33.8280","35.4717","20.7210","20.7275","5.1390","4.2045","3186.51","2745.61","1571.04","850.23","5.775","100.00",
"02/15/2021 05:47:35 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -7.8610,  y = -4.7800","ux = -7.8610,  uy = -4.7800","1.000","1549.8","4","98.038","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","15.2660","4.9680","32.3340","34.3247","20.8820","19.3069","5.4610","4.6027","3188.50","2746.65","1572.28","850.78","5.775","100.00",
"02/15/2021 05:47:38 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -7.5160,  y = -5.3050","ux = -7.5160,  uy = -5.3050","1.000","1550.6","3","98.049","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","16.6650","5.9253","31.3680","33.2007","18.3610","17.9262","5.7770","5.0518","3190.69","2747.69","1573.59","851.38","5.775","100.00",
"02/15/2021 05:47:40 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -7.1370,  y = -5.8060","ux = -7.1370,  uy = -5.8060","1.000","1551.7","3","98.003","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","17.7530","7.3983","28.9180","31.1632","17.9850","15.9921","6.4140","5.6699","3193.46","2749.36","1575.51","852.17","5.775","100.00",
"02/15/2021 05:47:42 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -6.7240,  y = -6.2790","ux = -6.7240,  uy = -6.2790","1.000","1552.6","4","98.017","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","18.3770","8.6460","27.2090","29.2672","16.8170","14.5114","6.8700","6.1636","3195.51","2750.84","1577.09","852.77","5.775","100.00",
"02/15/2021 05:47:44 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -6.2790,  y = -6.7240","ux = -6.2790,  uy = -6.7240","1.000","1553.0","4","98.007","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","19.5950","9.3525","25.9130","28.1887","16.2650","13.7556","7.1860","6.4349","3196.58","2751.67","1577.96","853.09","5.775","100.00",
"02/15/2021 05:47:46 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -5.8060,  y = -7.1370","ux = -5.8060,  uy = -7.1370","1.000","1553.4","3","98.036","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","19.7380","10.0693","25.0830","27.6719","14.9080","13.3278","7.4600","6.6609","3197.55","2752.13","1578.57","853.36","5.775","100.00",
"02/15/2021 05:47:49 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -5.3050,  y = -7.5160","ux = -5.3050,  uy = -7.5160","1.000","1553.6","3","98.048","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","19.5990","10.4941","24.3020","27.0341","14.3810","12.9299","7.6260","6.8180","3198.14","2752.62","1579.07","853.54","5.775","100.00",
"02/15/2021 05:47:51 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -4.7800,  y = -7.8610","ux = -4.7800,  uy = -7.8610","1.000","1553.5","3","98.019","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","20.2100","10.2566","25.0740","27.3950","15.2200","13.1522","7.3700","6.7299","3197.81","2752.34","1578.79","853.43","5.775","100.00",
"02/15/2021 05:47:53 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -4.2330,  y = -8.1690","ux = -4.2330,  uy = -8.1690","1.000","1553.4","4","98.032","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","19.7350","9.9894","24.9150","27.4586","14.5100","13.2404","7.5680","6.6570","3197.47","2752.26","1578.62","853.35","5.775","100.00",
"02/15/2021 05:47:55 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -3.6650,  y = -8.4380","ux = -3.6650,  uy = -8.4380","1.000","1553.3","3","98.030","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","19.4440","9.9577","25.0570","27.8596","15.6910","13.4453","7.5490","6.6179","3197.38","2751.98","1578.43","853.31","5.775","100.00",
"02/15/2021 05:47:57 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -3.0810,  y = -8.6690","ux = -3.0810,  uy = -8.6690","1.000","1552.8","3","98.022","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","18.2160","9.1167","26.3450","28.7569","16.2170","14.1089","7.0600","6.3296","3196.20","2751.26","1577.58","852.97","5.775","100.00",
"02/15/2021 05:48:00 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.4820,  y = -8.8590","ux = -2.4820,  uy = -8.8590","1.000","1552.4","3","98.017","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","19.2830","8.5283","27.3880","29.7184","16.6920","14.7878","6.8500","6.0990","3195.29","2750.52","1576.83","852.69","5.775","100.00",
"02/15/2021 05:48:02 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -1.8720,  y = -9.0080","ux = -1.8720,  uy = -9.0080","1.000","1552.0","4","98.028","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","18.0590","7.7382","27.9480","30.3668","16.7580","15.4131","6.5280","5.8253","3194.08","2749.94","1576.07","852.36","5.775","100.00",
"02/15/2021 05:48:04 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -1.2530,  y = -9.1140","ux = -1.2530,  uy = -9.1140","1.000","1551.5","3","98.035","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","17.5870","7.0880","29.4310","31.4325","17.2670","16.2781","6.4060","5.5552","3192.94","2749.12","1575.19","852.03","5.775","100.00",
"02/15/2021 05:48:06 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -0.6280,  y = -9.1790","ux = -0.6280,  uy = -9.1790","1.000","1550.8","4","98.010","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","16.0700","6.1223","30.2730","32.5686","19.0560","17.4285","6.0050","5.1593","3191.13","2748.14","1574.01","851.52","5.775","100.00",
"02/15/2021 05:48:09 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 0.0000,  y = -9.2000","ux = 0.0000,  uy = -9.2000","1.000","1549.7","3","98.026","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","15.5830","4.9018","32.3590","34.7590","20.4880","19.6421","5.2050","4.5511","3188.29","2746.36","1572.02","850.71","5.775","100.00",
"02/15/2021 05:48:11 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 0.6280,  y = -9.1790","ux = 0.6280,  uy = -9.1790","1.000","1549.1","4","98.013","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","14.8200","4.3289","33.5400","35.4686","21.5170","20.6721","4.8870","4.2306","3186.65","2745.64","1571.09","850.26","5.775","100.00",
"02/15/2021 05:48:14 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 1.2530,  y = -9.1140","ux = 1.2530,  uy = -9.1140","1.000","1548.3","4","98.035","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","14.1870","3.7354","34.9170","36.6757","22.2610","22.3358","4.4110","3.7914","3184.34","2744.49","1569.72","849.62","5.775","100.00",
"02/15/2021 05:48:16 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 1.8720,  y = -9.0080","ux = 1.8720,  uy = -9.0080","1.000","1547.1","3","98.028","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","12.9510","3.3227","36.0520","38.3314","24.8930","24.7299","4.0380","3.2416","3181.26","2742.93","1567.87","848.77","5.775","100.00",
"02/15/2021 05:48:18 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 2.4820,  y = -8.8590","ux = 2.4820,  uy = -8.8590","1.000","1546.4","3","98.052","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","12.4830","3.2687","37.3580","39.0809","26.2350","26.1116","3.9340","2.9220","3179.35","2742.08","1566.84","848.24","5.775","100.00",
"02/15/2021 05:48:20 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 3.0810,  y = -8.6690","ux = 3.0810,  uy = -8.6690","1.000","1546.1","4","98.002","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","11.4140","3.2907","37.2650","39.2660","26.7660","26.7106","3.7250","2.7627","3178.39","2741.72","1566.39","847.97","5.775","100.00",
"02/15/2021 05:48:22 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 3.6650,  y = -8.4380","ux = 3.6650,  uy = -8.4380","1.000","1545.5","3","98.038","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","11.8580","3.4490","38.3640","40.0021","27.0280","27.9784","3.4680","2.5193","3176.81","2740.97","1565.50","847.54","5.775","100.00",
